cluster_id,article_title,paragraph_index,representative_span,source_count,candidate_count,accept_score,threshold,accepted,final_category,final_subcategory,sources
trump rips horrible new york times washington po__p0__c2,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",0,horrible papers,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
trump rips horrible new york times washington po__p0__c3,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",0,more dishonest and deceitful,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
trump rips horrible new york times washington po__p0__c4,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",0,Enemy of the People,3,5,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump rips horrible new york times washington po__p0__c5,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",0,Failing New York Times,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump rips horrible new york times washington po__p0__c6,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",0,KEEP AMERICA GREAT,3,3,0.820513,0.5,True,Persuasive Propaganda,slogans,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump rips horrible new york times washington po__p1__c1,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",1,virtual act of Treason,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump rips horrible new york times washington po__p2__c1,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",2,fake news,3,4,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump rips horrible new york times washington po__p2__c2,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",2,fake polling,2,2,0.538462,0.5,True,Persuasive Propaganda,doubt,gemini_flash_prompt5|gpt5mini_prompt5
google assistant is better than alexa or siri at__p2__c1,"google assistant is better than alexa or siri at helping patients with their drugs, study finds",2,should not be relied up for actionable medical information,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
google assistant is better than alexa or siri at__p2__c2,"google assistant is better than alexa or siri at helping patients with their drugs, study finds",2,could even pose a safety risk,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
did jared kushner violate the hatch act democrat__p1__c1,Did Jared Kushner Violate the Hatch Act? Democrats Request Investigation After Kellyanne Conway Findings,1,many deceptions regarding his security clearance,3,3,0.717949,0.5,True,Persuasive Propaganda,doubt,claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
did jared kushner violate the hatch act democrat__p2__c1,Did Jared Kushner Violate the Hatch Act? Democrats Request Investigation After Kellyanne Conway Findings,2,Refusal to Fire Kellyanne Conway is 'Dangerous' and She Should Resign,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
did jared kushner violate the hatch act democrat__p2__c2,Did Jared Kushner Violate the Hatch Act? Democrats Request Investigation After Kellyanne Conway Findings,2,they're trying to take away her right to free speech,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
did jared kushner violate the hatch act democrat__p2__c3,Did Jared Kushner Violate the Hatch Act? Democrats Request Investigation After Kellyanne Conway Findings,2,Jared Kushner lied on his SF-86 form,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
trump makes history in north korea what we know __p3__c1,trump makes history in north korea: what we know now,3,rogue state,3,3,0.820513,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trump makes history in north korea what we know __p3__c2,trump makes history in north korea: what we know now,3,has crippled its economy,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
tutankhamun sculptures london auction sparks egy__p1__c1,tutankhamun sculpture's london auction sparks egyptian outcry,1,The owners have given false information,2,2,0.564103,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gpt5mini_prompt5
tutankhamun sculptures london auction sparks egy__p1__c2,tutankhamun sculpture's london auction sparks egyptian outcry,1,"appears to have been ""stolen""",1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
house democrats to hold hearing next week on tre__p0__c1,House Democrats to hold hearing next week on treatment of migrant children,0,The Trump Administration's actions at the southern border are grotesque and dehumanizing,4,4,1.0,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
house democrats to hold hearing next week on tre__p0__c2,House Democrats to hold hearing next week on treatment of migrant children,0,open contempt for the rule of law and for basic human decency,3,3,0.820513,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
ap fact check trump promises not just the moon b__p0__c1,"ap fact check: trump promises not just the moon, but mars",0,dismissed the hard realities of his trade dispute with China as mere foolishness,3,3,0.74359,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gpt5mini_prompt5
ap fact check trump promises not just the moon b__p0__c2,"ap fact check: trump promises not just the moon, but mars",0,"foolishly, some people said that the American taxpayer",1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
ap fact check trump promises not just the moon b__p0__c3,"ap fact check: trump promises not just the moon, but mars",0,our country is taking in billions and billions of dollars,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
ap fact check trump promises not just the moon b__p1__c1,"ap fact check: trump promises not just the moon, but mars",1,We'll be going to Mars very soon,2,2,0.564103,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gpt5mini_prompt5
ap fact check trump promises not just the moon b__p2__c1,"ap fact check: trump promises not just the moon, but mars",2,they would have access free access to nuclear weapons,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
ap fact check trump promises not just the moon b__p2__c2,"ap fact check: trump promises not just the moon, but mars",2,in just a very short period of time.,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
editorial six months after californias landmark __p1__c1,"editorial: six months after california's landmark police transparency law, many agencies still won't release their records",1,deliberately sandbagging the release of these records,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,gemini_flash_prompt5|gpt5mini_prompt5
editorial six months after californias landmark __p1__c2,"editorial: six months after california's landmark police transparency law, many agencies still won't release their records",1,This is lawless conduct,4,4,1.0,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
editorial six months after californias landmark __p2__c1,"editorial: six months after california's landmark police transparency law, many agencies still won't release their records",2,Becerra's obvious bias toward the police groups,3,3,0.820513,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
trendy chicago restaurant is praised and put dow__p0__c1,Trendy Chicago Restaurant Is Praised And Put Down After Trump's Son Is Spat Upon,0,part of the resistance,1,1,0.282051,0.5,False,Persuasive Propaganda,slogans,gpt5mini_prompt5
trendy chicago restaurant is praised and put dow__p1__c1,Trendy Chicago Restaurant Is Praised And Put Down After Trump's Son Is Spat Upon,1,somebody who clearly has emotional problems,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
trendy chicago restaurant is praised and put dow__p1__c2,Trendy Chicago Restaurant Is Praised And Put Down After Trump's Son Is Spat Upon,1,they have very little civility,2,2,0.564103,0.5,True,Persuasive Propaganda,casual oversimplification,adjudicated_prompt2|gpt5mini_prompt5
owner of bobo the slain tiger dies at 77__p0__c1,Owner of Bobo the slain tiger dies at 77,0,"blamed the Florida Fish and Wildlife Commission for the ""murder""",1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
owner of bobo the slain tiger dies at 77__p1__c1,Owner of Bobo the slain tiger dies at 77,1,"Save a tiger, shoot a wildlife officer",3,3,0.820513,0.5,True,Persuasive Propaganda,slogans,adjudicated_prompt2|gemini_flash_prompt5|gpt5mini_prompt5
owner of bobo the slain tiger dies at 77__p1__c2,Owner of Bobo the slain tiger dies at 77,1,They murdered my Bobo,1,1,0.282051,0.5,False,Inflammatory Language,demonization,gpt5mini_prompt5
beyond reprehensible fertility doctor who used h__p0__c1,'Beyond reprehensible': Fertility doctor who used his own sperm to impregnate 11 women loses license,0,Dr. Norman Barwin is incompetent,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
beyond reprehensible fertility doctor who used h__p1__c1,'Beyond reprehensible': Fertility doctor who used his own sperm to impregnate 11 women loses license,1,For a single pregnancy to have occurred in these ways would have been remarkable,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
beyond reprehensible fertility doctor who used h__p1__c2,'Beyond reprehensible': Fertility doctor who used his own sperm to impregnate 11 women loses license,1,neither statistically plausible nor believable,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
beyond reprehensible fertility doctor who used h__p1__c3,'Beyond reprehensible': Fertility doctor who used his own sperm to impregnate 11 women loses license,1,beyond reprehensible,4,4,1.0,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5|gemini_flash_prompt5|gpt5mini_prompt5
beyond reprehensible fertility doctor who used h__p2__c1,'Beyond reprehensible': Fertility doctor who used his own sperm to impregnate 11 women loses license,2,caused irreparable damage that will span generations,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
these everyday items can be dirtier than a toile__p0__c1,these everyday items can be dirtier than a toilet seat,0,swarm with far more germs than our toilets,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
these everyday items can be dirtier than a toile__p0__c2,these everyday items can be dirtier than a toilet seat,0,legions of disease-carrying bacteria,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5|gpt5mini_prompt5
these everyday items can be dirtier than a toile__p2__c1,these everyday items can be dirtier than a toilet seat,2,bacteria levels high enough to cause a slew of serious health problems,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
these everyday items can be dirtier than a toile__p2__c2,these everyday items can be dirtier than a toilet seat,2,breeding ground for potentially deadly bacteria,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
these everyday items can be dirtier than a toile__p3__c1,these everyday items can be dirtier than a toilet seat,3,"you'll never see, say, a soccer ball without E.coli on it",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
these everyday items can be dirtier than a toile__p3__c2,these everyday items can be dirtier than a toilet seat,3,Playgrounds are essentially public toilets for birds,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
william gray iii signs go up at 30th street stat__p1__c1,William Gray III signs go up at 30th Street Station,1,his immense contribution to ending Apartheid in South Africa,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,gpt5mini_prompt5
venezuelans rush to peru before new requirements__p2__c1,venezuelans rush to peru before new requirements take effect,2,the large influx of Venezuelan immigrants was making it harder for Peruvians to find jobs,2,2,0.564103,0.5,True,Inflammatory Language,scapegoating,adjudicated_prompt2|gpt5mini_prompt5
president donald trump suggests busing is just a__p1__c1,"president donald trump suggests busing is just a way ""to get people to schools""",1,everyone said Trump was so smart because he could tell the busing wasn't good enough,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,gpt5mini_prompt5
president donald trump suggests busing is just a__p1__c2,"president donald trump suggests busing is just a way ""to get people to schools""",1,Trump thinks busing refers to literally how children get to school,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,gpt5mini_prompt5
